ExtractDate,FHRSID,BusinessName,BusinessType,BusinessTypeID,AddressLine2,AddressLine3,PostCode,RatingDate,Longitude,Latitude
14/02/2014,53576,The Arches,Restaurant/Cafe/Canteen,1,253 Argyle Street,Glasgow,G2 8DL,07/06/2010,-4.258365,55.858383
14/02/2014,585885,The Ark Cafe,Restaurant/Cafe/Canteen,1,40 George Street,Glasgow,G1 1QE,05/09/2013,-4.241682,55.860863
14/02/2014,110733,The Ark Cafe,Restaurant/Cafe/Canteen,1,90 John Street,Glasgow,G1 1JH,08/08/2013,-4.246721,55.861517
14/02/2014,30638,The Asmaan Restaurant,Restaurant/Cafe/Canteen,1,22 Bath Street,Glasgow,G2 1HB,06/11/2013,-4.253975,55.863703
14/02/2014,97821,The Baby Grand,Restaurant/Cafe/Canteen,1,3 Elmbank Gardens,Glasgow,G2 4NQ,15/01/2014,-4.270439,55.865108
14/02/2014,21628,The Bank,Restaurant/Cafe/Canteen,1,443 Clarkston Road,Glasgow,G44 3LL,02/09/2013,-4.270326,55.810583
14/02/2014,26676,The Bay Tree Cafe,Restaurant/Cafe/Canteen,1,403 Great Western Road,Glasgow,G4 9HY,28/01/2014,-4.277598,55.873819
14/02/2014,48698,The Bean Bank,Restaurant/Cafe/Canteen,1,102 Main Street,Glasgow,G69 6AE,13/11/2013,-4.109489,55.850484
14/02/2014,406814,The Bellahouston Bowling  Club,Restaurant/Cafe/Canteen,1,2 Dumbreck Road,Glasgow,G41 5BW,30/04/2013,-4.313765,55.847332
14/02/2014,35623,The Big Mouth Coffee Company,Restaurant/Cafe/Canteen,1,167 Dumbarton Road,Glasgow,G11 6AA,14/05/2010,-4.301502,55.870669
14/02/2014,562695,The Blue Chair,Restaurant/Cafe/Canteen,1,85 High Street,Glasgow,G1 1NB,27/06/2013,-4.242655,55.858068
14/02/2014,10451,The Bothy,Restaurant/Cafe/Canteen,1,11 Ruthven Lane,Glasgow,G12 9BG,16/07/2013,-4.295154,55.875506
14/02/2014,448782,The Bridge Cafe,Restaurant/Cafe/Canteen,1,1000 Westerhouse Road,Glasgow,G34 9JW,10/09/2012,-4.118571,55.867646
14/02/2014,120103,The Brooklyn Cafe,Restaurant/Cafe/Canteen,1,21 Minard Road,Glasgow,G41 2HR,07/02/2013,-4.279491,55.83166
14/02/2014,36104,The Butchers Shop,Restaurant/Cafe/Canteen,1,1055 Sauchiehall Street,Glasgow,G3 7UD,08/03/2013,-4.289369,55.86686
14/02/2014,26885,The Butney Bite,Restaurant/Cafe/Canteen,1,1907 Maryhill Road,Glasgow,G20 0BY,16/06/2011,-4.299217,55.896093
14/02/2014,624655,The Butterfly And The Pig,Restaurant/Cafe/Canteen,1,2 Partick Bridge Street,Glasgow,G11 6PL,27/12/2013,-4.299887,55.869846
14/02/2014,31197,The Cake Tin,Restaurant/Cafe/Canteen,1,47 Langbar Crescent,Glasgow,G33 4JN,28/01/2010,-4.138716,55.861366
14/02/2014,48573,The Calabash,Restaurant/Cafe/Canteen,1,57 Union Street,Glasgow,G1 3RB,12/07/2013,-4.257325,55.859184
14/02/2014,36462,The Cherry Apron,Restaurant/Cafe/Canteen,1,11 Forfar Avenue,Glasgow,G52 3JQ,13/12/2011,-4.3539,55.845285
14/02/2014,534352,The Chinese Kitchen,Restaurant/Cafe/Canteen,1,140 Sauchiehall Street,Glasgow,G2 3DH,18/03/2013,-4.258023,55.865157
14/02/2014,200647,The Chip Shop,Restaurant/Cafe/Canteen,1,1 Scottish Exhibition Centre,Glasgow,G3 8YW,02/02/2012,-4.288154,55.86087
14/02/2014,48825,The Chocolate Emporium,Restaurant/Cafe/Canteen,1,53 Byres Road,Glasgow,G11 5RG,14/06/2011,-4.298699,55.871387
14/02/2014,26318,The Church On The Hill,Restaurant/Cafe/Canteen,1,16 Algie Street,Glasgow,G41 3DJ,07/10/2013,-4.272069,55.827339
14/02/2014,49076,The Climbing Academy,Restaurant/Cafe/Canteen,1,124 Portman Street,Glasgow,G41 1EJ,30/10/2013,-4.281288,55.851435
14/02/2014,581120,The Clock Tower,Restaurant/Cafe/Canteen,1,88 Castle Street,Glasgow,,27/08/2013,,
14/02/2014,124659,The Copper Pot,Restaurant/Cafe/Canteen,1,424 Paisley Road West,Glasgow,G51 1BE,19/06/2012,-4.297558,55.851788
14/02/2014,109657,The Corinthian,Restaurant/Cafe/Canteen,1,191 Ingram Street,Glasgow,G1 1DQ,30/06/2011,-4.250462,55.859606
14/02/2014,21939,The Costa Coffee,Restaurant/Cafe/Canteen,1,471 Great Western Road,Glasgow,G12 8HL,18/08/2010,-4.282144,55.875281
14/02/2014,82805,The Dhabba,Restaurant/Cafe/Canteen,1,44 Candleriggs,Glasgow,G1 1LD,29/05/2013,-4.245418,55.857757
14/02/2014,48049,The Doocot,Restaurant/Cafe/Canteen,1,11 Mitchell Lane,Glasgow,G1 3NU,18/03/2011,-4.255247,55.859995
14/02/2014,534332,The Factory Cafe (co Wasp Factory Art Sudio),Restaurant/Cafe/Canteen,1,77 Hanson Street,Glasgow,G31 2HF,19/03/2013,-4.226391,55.864547
14/02/2014,18059,The Ferry,Restaurant/Cafe/Canteen,1,Anderston Quay,Glasgow,,16/06/2010,-4.272767,55.856774
14/02/2014,581118,The Fish People Cafe,Restaurant/Cafe/Canteen,1,350 Scotland Street,Glasgow,G5 8QF,12/09/2013,-4.275392,55.850052
14/02/2014,551906,The Flying Haggis,Restaurant/Cafe/Canteen,1,176 Saracen Street,Glasgow,G22 5EP,26/11/2013,-4.253988,55.882666
14/02/2014,134273,The Food Gallery,Restaurant/Cafe/Canteen,1,27 Woodside Place,Glasgow,G3 7QL,18/11/2010,-4.275036,55.866928
14/02/2014,466605,The Gallery,Restaurant/Cafe/Canteen,1,101 Brunswick Street,Glasgow,G1 1TB,23/09/2013,,
14/02/2014,444487,The Gannet,Restaurant/Cafe/Canteen,1,1155 Argyle Street,Glasgow,G3 8TB,26/11/2013,-4.285222,55.864816
14/02/2014,433001,The Glad Cafe C.I.C.,Restaurant/Cafe/Canteen,1,1006 Pollokshaws Road,Glasgow,G41 2HG,08/07/2013,-4.278617,55.832008
14/02/2014,107063,The Glasgow Academicals Club,Restaurant/Cafe/Canteen,1,45 Helensburgh Drive,Glasgow,G13 1RR,16/05/2013,-4.330996,55.889356
14/02/2014,65859,The Glasgow Art Club,Restaurant/Cafe/Canteen,1,185 Bath Street,Glasgow,G2 4HU,26/06/2012,-4.262598,55.86439
14/02/2014,27014,The Glasgow Curry Shop,Restaurant/Cafe/Canteen,1,21 Ashton Lane,Glasgow,G12 8SJ,17/10/2013,-4.292992,55.87463
14/02/2014,607017,The Glasgow Tearooms,Restaurant/Cafe/Canteen,1,89 Glassford Street,Glasgow,G1 1UH,21/01/2014,-4.249165,55.859558
14/02/2014,114758,The Glasshouse Cafe,Restaurant/Cafe/Canteen,1,Langside Road,Glasgow,,28/04/2011,-4.263164,55.831223
14/02/2014,188098,The Globe Cafe,Restaurant/Cafe/Canteen,1,205 Paisley Road West,Glasgow,G51 1NE,20/12/2011,-4.288156,55.852206
14/02/2014,31280,The Greater Maryhill Outreach Project,Restaurant/Cafe/Canteen,1,15 Shakespeare Street,Glasgow,G20 8TH,20/11/2013,-4.285368,55.886069
14/02/2014,129063,The Greek Golden Kebab Rest.,Restaurant/Cafe/Canteen,1,34 Sinclair Drive,Glasgow,G42 9QE,26/11/2013,-4.267575,55.82638
14/02/2014,107798,The Green Baize Club,Restaurant/Cafe/Canteen,1,70 Hillington Road South,Glasgow,G52 2AA,08/06/2010,-4.358496,55.846527
14/02/2014,22598,The Grill On The Corner,Restaurant/Cafe/Canteen,1,23 Bothwell Street,Glasgow,G2 6NL,04/11/2013,-4.259995,55.86086
14/02/2014,118061,The Grove,Restaurant/Cafe/Canteen,1,275 Maryhill Road,Glasgow,G20 7YA,05/03/2013,-4.271257,55.875833
14/02/2014,127890,The Hanoi Bike Shop,Restaurant/Cafe/Canteen,1,8 Ruthven Lane,Glasgow,G12 9BG,14/10/2013,-4.295154,55.875506
14/02/2014,36268,The Hidden Lane Tea Room,Restaurant/Cafe/Canteen,1,1103 Argyle Street,Glasgow,,14/05/2012,,
14/02/2014,49054,The Highlander Cafe,Restaurant/Cafe/Canteen,1,204 Liddesdale Road,Glasgow,G22 7QR,18/09/2013,-4.255681,55.89697
14/02/2014,594130,The Hill,Restaurant/Cafe/Canteen,1,94 Byres Road,Glasgow,G12 8TB,30/01/2014,-4.295826,55.873085
14/02/2014,25891,The Hub,Restaurant/Cafe/Canteen,1,57 Queen Street,Glasgow,G1 3EN,20/12/2011,-4.252916,55.859202
14/02/2014,29743,The Hyndland Cafe,Restaurant/Cafe/Canteen,1,96 Clarence Drive,Glasgow,G12 9RN,06/11/2013,-4.312321,55.877881
14/02/2014,22687,The Italian Caffee Enoteca,Restaurant/Cafe/Canteen,1,92 Albion Street,Glasgow,G1 1NY,04/07/2012,-4.243579,55.858573
14/02/2014,53600,The Kelvin Hall,Restaurant/Cafe/Canteen,1,1431 Argyle Street,Glasgow,G3 8AW,09/11/2010,-4.294133,55.868497
14/02/2014,21467,The Left Bank,Restaurant/Cafe/Canteen,1,35 Gibson Street,Glasgow,G12 8NU,10/11/2013,-4.282448,55.8723
14/02/2014,104683,The Lemon Tree,Restaurant/Cafe/Canteen,1,119 Great Western Road,Glasgow,G4 9AH,11/03/2013,-4.27098,55.871632
14/02/2014,360761,The Leven Valley,Restaurant/Cafe/Canteen,1,7 Allerdyce Court,Glasgow,,27/04/2012,-4.376204,55.902954
14/02/2014,10863,The Lighthouse,Restaurant/Cafe/Canteen,1,51 Nether Auldhouse Road,Glasgow,G43 2XG,06/10/2006,-4.291634,55.817117
14/02/2014,48569,The Little Cafe,Restaurant/Cafe/Canteen,1,1361 Argyle Street,Glasgow,,04/09/2012,-4.29112643,55.86758137
14/02/2014,49170,The London Road Cafe,Restaurant/Cafe/Canteen,1,239 London Road,Glasgow,G40 1PE,15/11/2011,-4.237417,55.853948
14/02/2014,607031,The Looking Glass Tearoom And Bakery,Restaurant/Cafe/Canteen,1,1067 Cathcart Road,Glasgow,G42 9AF,05/11/2013,-4.258136,55.826895
14/02/2014,123561,The Lunch Box,Restaurant/Cafe/Canteen,1,132 Norfolk Street,Glasgow,G5 9EQ,07/11/2013,-4.258249,55.852804
14/02/2014,534345,The Manchurian,Restaurant/Cafe/Canteen,1,494 Dumbarton Road,Glasgow,G11 6SL,06/06/2013,-4.313494,55.870984
14/02/2014,607037,The Melting Pot,Restaurant/Cafe/Canteen,1,1206 Shettleston Road,Glasgow,G32 7PG,07/11/2013,-4.165839,55.851401
14/02/2014,571735,The Mews Coffee Shop,Restaurant/Cafe/Canteen,1,99 Woodside Place Lane,Glasgow,G3 7RB,11/07/2013,-4.273869,55.866644
14/02/2014,22637,The Monkey Bar,Restaurant/Cafe/Canteen,1,100 Bath Street,Glasgow,G2 2EN,15/01/2014,-4.258163,55.864264
14/02/2014,581076,The New York Kitchen,Restaurant/Cafe/Canteen,1,562 Dumbarton Road,Glasgow,G11 6RH,28/08/2013,-4.31597,55.870955
14/02/2014,124703,The Night Palace Restaurant,Restaurant/Cafe/Canteen,1,2377 Paisley Road West,Glasgow,G52 3QH,01/09/2013,-4.365789,55.845093
14/02/2014,427407,The Officers Mess,Restaurant/Cafe/Canteen,1,21 Buchanan Street,Glasgow,G1 3HL,28/06/2012,-4.254903,55.859309
14/02/2014,31289,The Olive Pip,Restaurant/Cafe/Canteen,1,231 Crow Road,Glasgow,G11 7PZ,14/05/2012,-4.319648,55.875541
14/02/2014,30663,The Pantry,Restaurant/Cafe/Canteen,1,163 London Road,Glasgow,G1 5BX,30/09/2011,-4.239421,55.854622
14/02/2014,35733,The Phoenix Cafeteria,Restaurant/Cafe/Canteen,1,358 Netherton Road,Glasgow,G13 1AX,25/05/2010,-4.333117,55.897791
14/02/2014,91376,The Pines,Restaurant/Cafe/Canteen,1,210 Crookston Road,Glasgow,G52 3NF,16/09/2013,-4.365228,55.840331
14/02/2014,19320,The Pipeworks Men's Health And Leisure Club,Restaurant/Cafe/Canteen,1,10 Metropole Lane,Glasgow,G1 4NH,24/09/2009,-4.251256,55.855368
14/02/2014,581082,The Plum Tree,Restaurant/Cafe/Canteen,1,6 Wilson Street,Glasgow,G1 1SS,21/08/2013,-4.24667,55.858687
14/02/2014,41156,The Preshal Trust,Restaurant/Cafe/Canteen,1,8 Aboukir Street,Glasgow,G51 4QY,15/02/2011,-4.327698,55.864469
14/02/2014,125744,The Prince and Princess Of Wales Hospice Shop,Restaurant/Cafe/Canteen,1,689 Pollokshaws Road,Glasgow,G41 2AB,03/03/2010,-4.26962,55.836552
14/02/2014,111603,The Pyramid Cafe,Restaurant/Cafe/Canteen,1,25 Kempsthorn Road,Glasgow,G53 5SR,13/06/2011,-4.355505,55.831153
14/02/2014,48271,The Really Delicious Food Company,Restaurant/Cafe/Canteen,1,21 Watt Street,Glasgow,G5 8RR,15/02/2013,-4.27499,55.853008
14/02/2014,624673,The Really Delicious Food Company (GTG),Restaurant/Cafe/Canteen,1,1330 South Street,Glasgow,G14 0BJ,16/01/2014,-4.356358,55.879292
14/02/2014,594163,The Richmond,Restaurant/Cafe/Canteen,1,144 Park Road,Glasgow,G4 9HB,06/01/2014,-4.280217,55.872683
14/02/2014,460435,The Rio Cafe,Restaurant/Cafe/Canteen,1,27 Hyndland Street,Glasgow,G11 5QF,16/05/2013,-4.302704,55.871788
14/02/2014,98563,The Rogano,Restaurant/Cafe/Canteen,1,11 Exchange Place,Glasgow,G1 3AN,11/03/2013,-4.253746,55.860022
14/02/2014,360753,The Royal And Ancient Order Of Buffalo's,Restaurant/Cafe/Canteen,1,937 Dumbarton Road,Glasgow,,27/04/2012,-4.43745953,55.91450303
14/02/2014,128350,The Savoy Nightclub,Restaurant/Cafe/Canteen,1,140 Sauchiehall Street,Glasgow,G2 3DH,19/04/2009,-4.258023,55.865157
14/02/2014,114726,The Shed,Restaurant/Cafe/Canteen,1,26 Langside Avenue,Glasgow,G41 2QS,06/09/2011,-4.278364,55.830962
14/02/2014,22218,The Sisters Kelvingrove,Restaurant/Cafe/Canteen,1,36 Kelvingrove Street,Glasgow,G3 7RZ,16/05/2012,-4.283588,55.865844
14/02/2014,9739,The Sisters Restaurant,Restaurant/Cafe/Canteen,1,1 Ashwood Gardens,Glasgow,G13 1NU,16/10/2012,-4.325679,55.883894
14/02/2014,507921,The Space,Restaurant/Cafe/Canteen,1,168 Allison Street,Glasgow,G42 8RR,06/02/2013,-4.26311,55.836106
14/02/2014,26306,The Spoon Cafe,Restaurant/Cafe/Canteen,1,46 Trongate,Glasgow,G1 5ES,16/10/2013,-4.24454,55.857225
14/02/2014,134214,The Stand Comedy Club,Restaurant/Cafe/Canteen,1,333 Woodlands Road,Glasgow,G3 6NG,30/09/2010,-4.279043,55.872561
14/02/2014,83819,The Station Diner,Restaurant/Cafe/Canteen,1,67 Carntynehall Road,Glasgow,G32 6AA,22/08/2013,-4.179543,55.854475
14/02/2014,124627,The Talbot Association,Restaurant/Cafe/Canteen,1,344 Paisley Road,Glasgow,G5 8RE,29/04/2013,-4.277841,55.853961
14/02/2014,101622,The Tea Garden,Restaurant/Cafe/Canteen,1,9 Gardner Street,Glasgow,G11 5NR,12/02/2013,-4.306124,55.871239
14/02/2014,460400,The Tramway,Restaurant/Cafe/Canteen,1,25 Albert Drive,Glasgow,G41 2PE,21/10/2013,-4.267113,55.840678
14/02/2014,315911,The Urban Food Theatre,Restaurant/Cafe/Canteen,1,89 Causewayside Street,Glasgow,G32 8LT,23/03/2012,-4.16974,55.84257
14/02/2014,31337,The Viper,Restaurant/Cafe/Canteen,1,3 Belmont Lane,Glasgow,G12 8EN,21/11/2009,-4.282402,55.875869
14/02/2014,10190,The Way To Go Cafe,Restaurant/Cafe/Canteen,1,17 Waddell Court,Glasgow,G5 0QA,28/10/2011,-4.241955,55.849516
14/02/2014,629290,The Wee Curry Shop,Restaurant/Cafe/Canteen,1,41 Byres Road,Glasgow,G11 5RG,22/01/2014,-4.298699,55.871387
14/02/2014,95734,The Welcome. Place Cafe,Restaurant/Cafe/Canteen,1,2494 Dumbarton Road,Glasgow,G13 4EJ,23/01/2013,-4.382072,55.89085
14/02/2014,556117,The West Diner (at West Of Scotland Cricket Club),Restaurant/Cafe/Canteen,1,44 Peel Street,Glasgow,G11 5LU,17/06/2013,-4.310611,55.872233
14/02/2014,90429,The Western Baths Club,Restaurant/Cafe/Canteen,1,12 Cranworth Street,Glasgow,G12 8BZ,05/11/2009,-4.290285,55.876442
14/02/2014,127765,The Western Club,Restaurant/Cafe/Canteen,1,32 Royal Exchange Square,Glasgow,G1 3AB,06/07/2012,-4.252561,55.86052
14/02/2014,128357,The Willow Tearoom,Restaurant/Cafe/Canteen,1,217 Sauchiehall Street,Glasgow,G2 3EX,21/09/2010,-4.26132,55.864961
14/02/2014,36305,The Yarn Cake Ltd,Restaurant/Cafe/Canteen,1,148 Queen Margaret Drive,Glasgow,G20 8NY,29/10/2010,-4.283533,55.88098
14/02/2014,448743,Theatre Royal,Restaurant/Cafe/Canteen,1,286 Hope Street,Glasgow,G2 3PP,29/05/2012,-4.259844,55.861438
14/02/2014,188094,Thomas Fortune Centre,Restaurant/Cafe/Canteen,1,195 Drumry Road East,Glasgow,G15 8NS,15/12/2011,-4.37504,55.908467
14/02/2014,19544,Thorntons,Restaurant/Cafe/Canteen,1,325 Provan Walk,Glasgow,G34 9DY,10/05/2012,-4.138074,55.871218
14/02/2014,48878,Tibo,Restaurant/Cafe/Canteen,1,443 Duke Street,Glasgow,G31 2LD,27/07/2012,-4.221018,55.858883
14/02/2014,30879,Tickled Trout,Restaurant/Cafe/Canteen,1,878 Boclair Road,Glasgow,G62 6EP,11/06/2009,-4.286158,55.926417
14/02/2014,31201,Tiffany's,Restaurant/Cafe/Canteen,1,33 Glassford Street,Glasgow,G1 1UG,04/10/2012,-4.249347,55.858566
14/02/2014,48120,Tiki Bar And Kitsch Inn,Restaurant/Cafe/Canteen,1,214 Bath Street,Glasgow,,26/11/2012,-4.26368412,55.86469403
14/02/2014,22038,Tinderbox,Restaurant/Cafe/Canteen,1,116 Ingram Street,Glasgow,G1 1EJ,21/02/2012,-4.246591,55.859812
14/02/2014,79744,Tinderbox,Restaurant/Cafe/Canteen,1,189 Byres Road,Glasgow,G12 8TN,25/11/2009,-4.29507,55.874348
14/02/2014,34619,Tinderbox,Restaurant/Cafe/Canteen,1,48 Buchanan Street,Glasgow,G1 3JN,25/09/2013,-4.253456,55.859156
14/02/2014,360852,Tinto Tapas Bar,Restaurant/Cafe/Canteen,1,138 Battlefield Road,Glasgow,G42 9JT,03/12/2013,-4.265146,55.826083
14/02/2014,103374,Titwood Bowling Club,Restaurant/Cafe/Canteen,1,77 Glencairn Drive,Glasgow,G41 4PN,07/06/2010,-4.286549,55.837721
14/02/2014,130305,Tivoli Restaurant,Restaurant/Cafe/Canteen,1,39 Stockwell Street,Glasgow,G1 4RZ,29/07/2013,-4.249198,55.856816
14/02/2014,85216,Tollcross Bowling Club,Restaurant/Cafe/Canteen,1,153 Causewayside Street,Glasgow,G32 8LP,03/12/2009,-4.171721,55.838562
14/02/2014,556109,Tollcross International Swimming Centre Cafe,Restaurant/Cafe/Canteen,1,360 Wellshot Road,Glasgow,G32 7QR,12/06/2013,-4.177626,55.845333
14/02/2014,133290,Tollcross Leisure Centre Cafe,Restaurant/Cafe/Canteen,1,360 Wellshot Road,Glasgow,G32 7QR,06/06/2011,-4.177626,55.845333
14/02/2014,35816,Tollcross Tea Room,Restaurant/Cafe/Canteen,1,933 Tollcross Road,Glasgow,G32 8UR,01/10/2010,-4.175393,55.844249
14/02/2014,31110,Toni Macaroni,Restaurant/Cafe/Canteen,1,10 Byres Road,Glasgow,G11 5JY,24/10/2013,-4.298849,55.870674
14/02/2014,200624,Tony Macaroni,Restaurant/Cafe/Canteen,1,17 John Street,Glasgow,,18/09/2013,-4.24776116,55.86029304
14/02/2014,562666,Tony Macaroni,Restaurant/Cafe/Canteen,1,133 West George Street,Glasgow,G2 2JJ,18/06/2013,-4.257551,55.862244
14/02/2014,480309,Tony Macaroni Too,Restaurant/Cafe/Canteen,1,142 Dumbarton Road,Glasgow,G11 6XE,08/11/2013,-4.29999,55.870769
14/02/2014,315937,Torres Restaurant,Restaurant/Cafe/Canteen,1,327 Sauchiehall Street,Glasgow,G2 3HW,16/07/2013,-4.265169,55.865457
14/02/2014,25649,Touch Base Cafe,Restaurant/Cafe/Canteen,1,43 Middlesex Street,Glasgow,G41 1EA,30/10/2013,-4.283351,55.852277
14/02/2014,562674,Townhead Village Hall,Restaurant/Cafe/Canteen,1,60 St Mungo Avenue,Glasgow,G4 0PL,12/11/2013,-4.240224,55.865239
14/02/2014,67437,Tradeston Ex-servicemen's Club,Restaurant/Cafe/Canteen,1,6 Beech Avenue,Glasgow,G41 5BY,22/06/2010,-4.305644,55.847512
14/02/2014,22925,Trans Euro Cafe,Restaurant/Cafe/Canteen,1,25 Parnie Street,Glasgow,G1 5RJ,25/09/2013,-4.245404,55.85614
14/02/2014,112826,Trattoria Gia,Restaurant/Cafe/Canteen,1,17 King Street,Glasgow,G1 5QZ,27/05/2010,-4.246222,55.856745
14/02/2014,95674,Tribeca,Restaurant/Cafe/Canteen,1,102 Dumbarton Road,Glasgow,G11 6NX,20/09/2012,-4.297868,55.870297
14/02/2014,125012,Tron Cafe/Bar,Restaurant/Cafe/Canteen,1,38 Parnie Street,Glasgow,G1 5LS,23/03/2012,-4.246245,55.856592
14/02/2014,48740,Tropeiro,Restaurant/Cafe/Canteen,1,363 Argyle Street,Glasgow,G2 8LT,23/01/2013,-4.263572,55.85862
14/02/2014,35252,Truly Scrumptious,Restaurant/Cafe/Canteen,1,120 Govan Road,Glasgow,G51 1PQ,17/05/2011,-4.285473,55.856858
14/02/2014,585903,Tuckers Cafe,Restaurant/Cafe/Canteen,1,30 Town Centre,Glasgow,G34 9DT,20/09/2013,-4.122294,55.868517
14/02/2014,48831,Tumbletown,Restaurant/Cafe/Canteen,1,12 Main Street,Glasgow,G40 1HA,23/12/2013,-4.227305,55.848119
14/02/2014,460424,Turners Tea Room,Restaurant/Cafe/Canteen,1,65 Craigton Road,Glasgow,G51 3RB,07/11/2013,-4.322096,55.856828
14/02/2014,9499,Tusk / Waverly Tearooms,Restaurant/Cafe/Canteen,1,18 Moss Side Road,Glasgow,G41 3TN,09/02/2012,-4.281765,55.831222
14/02/2014,18373,Two Fat Ladies,Restaurant/Cafe/Canteen,1,118 Blythswood Street,Glasgow,G2 4EG,07/11/2011,-4.261981,55.863961
14/02/2014,95672,Two Fat Ladies,Restaurant/Cafe/Canteen,1,88 Dumbarton Road,Glasgow,G11 6NX,19/04/2012,-4.297868,55.870297
14/02/2014,53582,Two Fat Ladies (Buttery) Ltd,Restaurant/Cafe/Canteen,1,654 Argyle Street,Glasgow,G3 8UF,18/01/2013,-4.27229,55.860688
14/02/2014,56097,Ubiquitous Chip,Restaurant/Cafe/Canteen,1,26 Ashton Lane,Glasgow,G12 8SJ,20/10/2013,-4.292992,55.87463
14/02/2014,188103,UFO Club,Restaurant/Cafe/Canteen,1,1082 South Street,Glasgow,G14 0AP,05/12/2011,-4.354441,55.876947
14/02/2014,410622,Una Storia,Restaurant/Cafe/Canteen,1,35 Ashton Lane,Glasgow,G12 8SJ,04/07/2012,-4.292992,55.87463
14/02/2014,79739,University Cafe,Restaurant/Cafe/Canteen,1,87 Byres Road,Glasgow,G11 5HN,24/10/2012,-4.297794,55.872033
14/02/2014,26516,Up On The Hill,Restaurant/Cafe/Canteen,1,2 Eagle Street,Glasgow,G4 9XA,14/03/2012,-4.254236,55.875652
14/02/2014,21825,Urban Bar And Brasserie,Restaurant/Cafe/Canteen,1,25 St Vincent Place,Glasgow,G1 2DT,05/11/2009,-4.253106,55.860825
14/02/2014,23265,Vanilla Black,Restaurant/Cafe/Canteen,1,270 Sauchiehall Street,Glasgow,G2 3EH,06/02/2013,-4.262583,55.865513
14/02/2014,548298,Veldt Deli Ltd,Restaurant/Cafe/Canteen,1,407 Great Western Road,Glasgow,G4 9JA,22/07/2013,-4.278692,55.874221
14/02/2014,612652,Velvet Appetite,Restaurant/Cafe/Canteen,1,69 West Nile Street,Glasgow,G1 2QB,18/11/2013,-4.255136,55.862487
14/02/2014,534351,Venue In The Park,Restaurant/Cafe/Canteen,1,1005 Paisley Road West,Glasgow,G52 1EQ,18/03/2013,-4.317703,55.848265
14/02/2014,49144,Verona,Restaurant/Cafe/Canteen,1,88 West Regent Street,Glasgow,G2 2TU,30/04/2012,-4.257352,55.863506
14/02/2014,507933,Victoria Evangelical Church,Restaurant/Cafe/Canteen,1,163 Langside Road,Glasgow,G42 7JX,06/02/2013,-4.260763,55.837766
14/02/2014,95709,Victoria Park Bowling Club.,Restaurant/Cafe/Canteen,1,1284 Dumbarton Road,Glasgow,G14 9EU,24/06/2011,-4.342476,55.876043
14/02/2014,35529,Victoria's,Restaurant/Cafe/Canteen,1,98 Sauchiehall Street,Glasgow,G2 3DE,07/05/2010,-4.256359,55.864846
14/02/2014,19077,Victory Christian Centre,Restaurant/Cafe/Canteen,1,285 Langlands Road,Glasgow,G51 4AW,09/08/2010,-4.329854,55.860699
14/02/2014,29006,Villa Toscana,Restaurant/Cafe/Canteen,1,1080 Argyle Street,Glasgow,G3 8LY,28/06/2013,-4.283491,55.864741
14/02/2014,360811,Village Curry House,Restaurant/Cafe/Canteen,1,129 Nelson Street,Glasgow,,12/12/2013,-4.261463,55.85304
14/02/2014,30939,VIP Catering,Restaurant/Cafe/Canteen,1,106 Cumberland Street,Glasgow,G5 9QX,12/09/2013,-4.25634,55.848255
14/02/2014,73461,Viva,Restaurant/Cafe/Canteen,1,75 Bothwell Street,Glasgow,G2 6TS,17/06/2011,-4.261475,55.861031
14/02/2014,49184,Viva Brazil,Restaurant/Cafe/Canteen,1,87 Bothwell Street,Glasgow,,14/05/2013,-4.2620194,55.86133182
14/02/2014,56098,Vodka Wodka,Restaurant/Cafe/Canteen,1,31 Ashton Lane,Glasgow,G12 8SJ,18/05/2011,-4.292992,55.87463
14/02/2014,133322,Wagamama,Restaurant/Cafe/Canteen,1,97 West George Street,Glasgow,G2 1PB,23/10/2013,-4.255654,55.862055
14/02/2014,26406,Wagamama,Restaurant/Cafe/Canteen,1,763 Barrhead Road,Glasgow,G53 6AG,29/10/2012,-4.342073,55.822898
14/02/2014,134485,Walker Precision Engineering,Restaurant/Cafe/Canteen,1,4 Fullarton Drive,Glasgow,G32 8YL,20/04/2012,-4.174502,55.83517
14/02/2014,581115,Weaver's Coffee House,Restaurant/Cafe/Canteen,1,503 London Road,Glasgow,G40 1NQ,22/08/2013,-4.229643,55.85018
14/02/2014,31045,Wee Annie's,Restaurant/Cafe/Canteen,1,31 Levern Bridge Road,Glasgow,G53 7AB,07/05/2009,-4.36412,55.819186
14/02/2014,77966,Wee Curry Shop,Restaurant/Cafe/Canteen,1,7 Buccleuch Street,Glasgow,G3 6SJ,07/06/2010,-4.260136,55.86714
14/02/2014,448778,Wee Lochan,Restaurant/Cafe/Canteen,1,340 Crow Road,Glasgow,G11 7HT,18/09/2012,-4.32221,55.878009
14/02/2014,460443,Wee Rangers Club,Restaurant/Cafe/Canteen,1,250 Edmiston Drive,Glasgow,G51 2YU,29/10/2012,-4.315055,55.853707
14/02/2014,371805,Wee Tait Deli and Cakes,Restaurant/Cafe/Canteen,1,379 Paisley Road West,Glasgow,G51 1LX,22/05/2012,-4.293037,55.85181
14/02/2014,126307,Wellcroft Bowling Club,Restaurant/Cafe/Canteen,1,163 Queens Drive,Glasgow,G42 8QR,27/03/2009,-4.269374,55.833698
